0	0.016619472
0.001	0.016528295
0.002	0.016437264
0.003	0.016346451
0.004	0.016255859
0.005	0.016165486
0.006	0.01607533
0.007	0.015985394
0.008	0.015895676
0.009	0.015806179
0.01	0.015716972
0.011	0.015627986
0.012	0.015539291
0.013	0.015450815
0.014	0.015362704
0.015	0.015274812
0.016000001	0.015187211
0.017000001	0.015099904
0.017999999	0.015012961
0.018999999	0.014926311
0.02	0.014839951
0.021	0.014753885
0.022	0.014668182
0.023	0.014582845
0.024	0.014497873
0.025	0.014413193
0.026000001	0.014328951
0.027000001	0.014245001
0.028000001	0.014161489
0.028999999	0.014078341
0.029999999	0.01399556
0.030999999	0.013913216
0.032000002	0.013831236
0.033	0.013749696
0.034000002	0.013668593
0.035	0.013587856
0.035999998	0.013507629
0.037	0.013427766
0.037999999	0.013348415
0.039000001	0.013269502
0.039999999	0.013191028
0.041000001	0.013113063
0.041999999	0.013035537
0.043000001	0.012958522
0.044	0.012881946
0.045000002	0.012805952
0.046	0.012730396
0.046999998	0.012655427
0.048	0.012580893
0.048999999	0.012506944
0.050000001	0.012433507
0.050999999	0.012360578
0.052000001	0.012288235
0.052999999	0.012216477
0.054000001	0.012145229
0.055	0.012074565
0.056000002	0.012004485
0.057	0.011934989
0.057999998	0.011866077
0.059	0.011797749
0.059999999	0.011730078
0.061000001	0.01166299
0.061999999	0.011596489
0.063000001	0.011530714
0.064000003	0.011465453
0.064999998	0.011400921
0.066	0.011336973
0.067000002	0.011273755
0.068000004	0.011211121
0.068999998	0.011149217
0.07	0.01108797
0.071000002	0.01102738
0.071999997	0.01096752
0.072999999	0.010908317
0.074000001	0.010849844
0.075000003	0.010792101
0.075999998	0.010735088
0.077	0.010678804
0.078000002	0.010623178
0.079000004	0.010568356
0.079999998	0.010514263
0.081	0.010460973
0.082000002	0.010408413
0.082999997	0.010356584
0.083999999	0.010305629
0.085000001	0.010255332
0.086000003	0.010205911
0.086999998	0.010157293
0.088	0.010109478
0.089000002	0.010062466
0.090000004	0.010016257
0.090999998	0.00997085
0.092	0.009926321
0.093000002	0.009882667
0.093999997	0.009839816
0.094999999	0.009797768
0.096000001	0.009756669
0.097000003	0.009716446
0.097999997	0.009677025
0.098999999	0.009638555
0.100000002	0.00960096
0.101000004	0.00956424
0.101999998	0.009528471
0.103	0.009493577
0.104000002	0.009459632
0.104999997	0.009426563
0.105999999	0.009394443
0.107000001	0.009363346
0.108000003	0.009333123
0.108999997	0.00930385
0.109999999	0.009275599
0.111000001	0.009248224
0.112000004	0.009221944
0.112999998	0.009196539
0.114	0.009172158
0.115000002	0.009148798
0.115999997	0.00912646
0.116999999	0.009105144
0.118000001	0.00908485
0.119000003	0.009065505
0.119999997	0.009047255
0.120999999	0.009030027
0.122000001	0.009013894
0.123000003	0.008998783
0.123999998	0.008984694
0.125	0.008971773
0.126000002	0.008959874
0.127000004	0.00894907
0.128000006	0.008939361
0.128999993	0.008930674
0.129999995	0.008923228
0.130999997	0.008916805
0.131999999	0.008911548
0.133000001	0.008907387
0.134000003	0.008904394
0.135000005	0.008902496
0.136000007	0.008901839
0.136999995	0.00890235
0.137999997	0.008904029
0.138999999	0.008906949
0.140000001	0.008911037
0.141000003	0.008916366
0.142000005	0.008922936
0.143000007	0.008930746
0.143999994	0.008939872
0.144999996	0.008950165
0.145999998	0.008961845
0.147	0.008974766
0.148000002	0.008988928
0.149000004	0.009004477
0.150000006	0.009021414
0.150999993	0.00903959
0.151999995	0.009059153
0.152999997	0.009080105
0.153999999	0.009102371
0.155000001	0.009126095
0.156000003	0.009151134
0.157000005	0.009177634
0.158000007	0.009205519
0.158999994	0.009234865
0.159999996	0.009265671
0.160999999	0.009297937
0.162000001	0.009331663
0.163000003	0.009366849
0.164000005	0.009403495
0.165000007	0.009441674
0.165999994	0.009481386
0.166999996	0.009522558
0.167999998	0.009565336
0.169	0.009609574
0.170000002	0.009655272
0.171000004	0.009702503
0.172000006	0.009751121
0.172999993	0.009801126
0.173999995	0.009852446
0.174999997	0.009905151
0.175999999	0.009959172
0.177000001	0.010014505
0.178000003	0.01007108
0.179000005	0.010128897
0.180000007	0.01018788
0.180999994	0.010248105
0.181999996	0.010309425
0.182999998	0.010371913
0.184	0.010435423
0.185000002	0.0105001
0.186000004	0.010565728
0.187000006	0.01063245
0.187999994	0.010700122
0.188999996	0.01076874
0.189999998	0.01083831
0.191	0.010908755
0.192000002	0.010980076
0.193000004	0.011052273
0.194000006	0.011125273
0.194999993	0.011199076
0.195999995	0.011273682
0.196999997	0.011348945
0.197999999	0.011425012
0.199000001	0.011501661
0.200000003	0.01157904
0.201000005	0.011657078
0.202000007	0.011735626
0.202999994	0.011814832
0.203999996	0.011894547
0.204999998	0.011974774
0.206	0.012055512
0.207000002	0.012136761
0.208000004	0.012218375
0.209000006	0.012300427
0.209999993	0.012382844
0.210999996	0.012465626
0.211999998	0.012548774
0.213	0.012632212
0.214000002	0.01271587
0.215000004	0.012799821
0.216000006	0.012883989
0.216999993	0.012968377
0.217999995	0.013052912
0.218999997	0.013137518
0.219999999	0.013222343
0.221000001	0.01330717
0.222000003	0.013392069
0.223000005	0.013477041
0.224000007	0.01356194
0.224999994	0.013646839
0.225999996	0.013731738
0.226999998	0.013816492
0.228	0.013901171
0.229000002	0.013985705
0.230000004	0.01407002
0.231000006	0.014154188
0.231999993	0.014238139
0.232999995	0.014321869
0.233999997	0.014405309
0.234999999	0.014488602
0.236000001	0.014571822
0.237000004	0.014655189
0.238000006	0.014738772
0.238999993	0.01482265
0.239999995	0.014907111
0.240999997	0.014992155
0.241999999	0.015077932
0.243000001	0.015164582
0.244000003	0.015252255
0.245000005	0.015341097
0.246000007	0.015431178
0.246999994	0.01552272
0.247999996	0.015615721
0.248999998	0.015710475
0.25	0.015806982
0.250999987	0.015905386
0.252000004	0.016005907
0.252999991	0.016108619
0.254000008	0.016213665
0.254999995	0.016321121
0.256000012	0.016431205
0.256999999	0.01654399
0.257999986	0.016659696
0.259000003	0.01677832
0.259999991	0.01690001
0.261000007	0.017024986
0.261999995	0.017153393
0.263000011	0.017285232
0.263999999	0.01742072
0.264999986	0.017560003
0.266000003	0.017703157
0.26699999	0.017850399
0.268000007	0.018001728
0.268999994	0.018157437
0.270000011	0.018317524
0.270999998	0.018482141
0.272000015	0.018651428
0.273000002	0.018825606
0.273999989	0.019004455
0.275000006	0.019188123
0.275999993	0.019376537
0.27700001	0.019569548
0.277999997	0.019767305
0.279000014	0.019969661
0.280000001	0.020176543
0.280999988	0.020388024
0.282000005	0.020603959
0.282999992	0.020824417
0.284000009	0.021049332
0.284999996	0.021278698
0.286000013	0.021512371
0.287000001	0.021750424
0.287999988	0.021992784
0.289000005	0.022239378
0.289999992	0.022490278
0.291000009	0.022745341
0.291999996	0.023004562
0.293000013	0.023267947
0.294	0.023535419
0.294999987	0.02380698
0.296000004	0.024082627
0.296999991	0.024362218
0.298000008	0.024645749
0.298999995	0.024933297
0.300000012	0.025224712
0.300999999	0.025519922
0.301999986	0.025819078
0.303000003	0.026121955
0.30399999	0.026428629
0.305000007	0.026739025
0.305999994	0.027053071
0.307000011	0.02737084
0.307999998	0.027692258
0.308999986	0.02801718
0.310000002	0.028345754
0.31099999	0.02867776
0.312000006	0.029013338
0.312999994	0.029352352
0.314000011	0.029694721
0.314999998	0.030040523
0.316000015	0.030389681
0.317000002	0.030742198
0.317999989	0.031097999
0.319000006	0.031457014
0.319999993	0.031819239
0.32100001	0.032184675
0.321999997	0.032553181
0.323000014	0.032924898
0.324000001	0.033299681
0.324999988	0.033677455
